name,url,type,cr
Gelatinous Cube,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/gelatinous-cube/,oozes,3
Gelatinous Cube (Ebony),https://www.d20pfsrd.com/bestiary/monster-listings/oozes/gelatinous-cube/gelatinous-cube-ebony/,oozes,5
Gelatinous Cube (Electric),https://www.d20pfsrd.com/bestiary/monster-listings/oozes/gelatinous-cube/gelatinous-cube-electric/,oozes,6
Gelatinous Cube (Frost),https://www.d20pfsrd.com/bestiary/monster-listings/oozes/gelatinous-cube/gelatinous-cube-frost/,oozes,4
Gelatinous Orb,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/gelatinous-orb/,oozes,2
Glimmerhollow,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/glimmerhollow/,oozes,9
Globster,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/globster/,oozes,5
Globster (Mythic),https://www.d20pfsrd.com/bestiary/monster-listings/oozes/globster-mythic/,oozes,6/MR
Gravesludge,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/gravesludge/,oozes,12
Hungry Flesh,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/hungry-flesh/,oozes,3
Hungry Fog,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/hungry-fog/,oozes,6
Immortal Ichor,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/immortal-ichor/,oozes,17
"Jelly, Mustard",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/jelly-mustard/,oozes,7
"Jelly, Ochre",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/jelly-ochre/,oozes,5
"Jelly, Stun",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/jelly-stun/,oozes,3
"Jelly, Tar",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/jelly-tar/,oozes,2
"Jelly, Whip",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/jelly-whip/,oozes,2
Livestone,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/livestone/,oozes,6
Living Lake,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/living-lake/,oozes,22
Living Lake Spawn,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/living-lake-spawn/,oozes,9
Living Mirage,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/living-mirage/,oozes,9
Living Nebula,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/living-nebula/,oozes,11
Metal Slime,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/metal-slime/,oozes,11
Mezlan,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/mezlan/,oozes,14
"Mold, Slime",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/mold-slime-2/,oozes,10
"Mold, Slime",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/mold-slime/,oozes,2
"Mold, Slime (Medium)",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/mold-slime/mold-slime-medium/,oozes,1
"Mold, Slime (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/mold-slime-tohc/,oozes,3
Mudbog,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/mudbog/,oozes,3
Mythic Colour out of Space,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/mythic-colour-out-of-space/,oozes,12/M
Mythic Shoggoth,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/mythic-shoggoth/,oozes,23/M
Oblivion,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/oblivion/,oozes,20
"Ooze, Adaptive",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-adaptive/,oozes,7
"Ooze, Amber",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-amber/,oozes,1
"Ooze, Brain",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-brain/,oozes,7
"Ooze, Capacitor",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-capacitor/,oozes,11
"Ooze, Carnivorous Crystal",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-carnivorous-crystal/,oozes,11
"Ooze, Choke",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-choke/,oozes,17
"Ooze, Coven",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-coven/,oozes,9
"Ooze, Crystal (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-crystal-tohc/,oozes,4
"Ooze, Deathtrap",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-deathtrap/,oozes,8
"Ooze, Ebon",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ebon-ooze-fgg/,oozes,6
"Ooze, Emerald",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-emerald/,oozes,3
"Ooze, Emotion",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-emotion/,oozes,6
"Ooze, Entropic",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-entropic/,oozes,9
"Ooze, Entropic, Dark Matter",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-entropic/ooze-entropic-dark-matter/,oozes,14
"Ooze, Garden",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-garden/,oozes,2
"Ooze, Glacial",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-glacial/,oozes,6
"Ooze, Gray",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-gray/,oozes,4
"Ooze, Crystal",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-gray/ooze-gray-crystal/,oozes,4
"Ooze, Id",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-gray/ooze-id/,oozes,6
"Ooze, Gunpowder",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-gunpowder/,oozes,14
"Ooze, Hag Eye",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-hag-eye/,oozes,3
"Ooze, Magma",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-magma/,oozes,7
"Ooze, Magma (Brimstone)",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-magma/brimstone-ooze/,oozes,8
"Ooze, Magma (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-magma-tohc/,oozes,7
"Ooze, Mercury",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-mercury/,oozes,4
"Ooze, Metallic",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-metallic/,oozes,6
"Ooze, Mimic",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-mimic/,oozes,9
"Ooze, Plasma",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-plasma/,oozes,16
"Ooze, Putrid",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-putrid/,oozes,11
"Ooze, Sap Demon",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-sap-demon/,oozes,3
"Ooze, Sapphire",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-sapphire/,oozes,2
"Ooze, Sewer",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-sewer/,oozes,1
"Ooze, Undead",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-undead-tohc/,oozes,6
"Ooze, Vampiric",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-vampiric/,oozes,8
"Ooze, Verdurous",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-verdurous/,oozes,6
"Ooze, Verdurous (Greater)",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-verdurous/verdurous-ooze-greater/,oozes,11
Proto-Shoggoth,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/proto-shoggoth/,oozes,11
Proto-Shoggoth Synctium,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/proto-shoggoth-synctium/,oozes,14
"Pudding, Behemoth",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/pudding-behemoth/,oozes,9
"Pudding, Black",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/pudding-black/,oozes,7
"Pudding, Blood",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/pudding-blood/,oozes,5
"Pudding, Brown",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/pudding-brown/,oozes,7
"Pudding, Dun",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/pudding-dun/,oozes,7
"Pudding, Stone",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/pudding-stone/,oozes,9
"Pudding, White",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/pudding-white/,oozes,6
Radiant Essence,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/radiant-essence/,oozes,13
Riftcreeper,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/riftcreeper/,oozes,15
Roiling Oil,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/roiling-oil/,oozes,6
Sea Scourge,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/sea-scourge/,oozes,6
Shard Slag,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/shard-slag/,oozes,8
Shoggoth,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/shoggoth/,oozes,19
Shoggoth (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/oozes/shoggoth-3pp/,oozes,20
"Shoggoth, Proto-",https://www.d20pfsrd.com/bestiary/monster-listings/oozes/shoggoth-proto/,oozes,13
Skincrawler,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/skincrawler/,oozes,1/2
Slithering Pit,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/slithering-pit/,oozes,2
Slithering Tracker,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/slithering-tracker/,oozes,4
Slithering Tracker (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/oozes/slithering-tracker-tohc/,oozes,3
Star Blight,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/star-blight/,oozes,20
Stone Salve-shaped Fiendish Enhanced Black Pudding,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/stone-salve-shaped-fiendish-enhanced-black-pudding/,oozes,11
Tear of Burning Flame,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/tear-of-burning-flame/,oozes,6
Toxic Eradicator,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/toxic-eradicator/,oozes,9
Trapper,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/trapper/,oozes,8
Tyrant Jelly,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/tyrant-jelly/,oozes,9/MR
Vespergaunt,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/vespergaunt/,oozes,12
Warpglass Ooze,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/warpglass-ooze/,oozes,2
Zvucni,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/zvucni/,oozes,1
Outsiders,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/,outsiders,UNKNOWN
Aasimar,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aasimar/,outsiders,1/2
Abyssal Larva (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/abyssal-larva-tohc/,outsiders,1
Achaierai,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/achaierai/,outsiders,5
Achaierai (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/achaierai-ff/,outsiders,5
"Aeon, Proskilisi",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon-proskilisi/,outsiders,5/MR
"Aeon, Zenith, Magical",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon-zenith-magical/,outsiders,30/M
"Aeon, Zenith, Psionic",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon-zenith-psionic/,outsiders,30/M
Aeons,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/,outsiders,IPTI
"Aeon, Agnoia",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-agnoia/,outsiders,14
"Aeon, Akhana",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-akhana/,outsiders,12
"Aeon, Bythos",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-bythos/,outsiders,16
"Aeon, Lipika",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-lipika/,outsiders,18
"Aeon, Othaos",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-othaos/,outsiders,5
"Aeon, Paracletus",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-paracletus/,outsiders,2
"Aeon, Pleroma",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-pleroma/,outsiders,20
"Aeon, Synesis",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-synesis/,outsiders,4
"Aeon, Theletos",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-theletos/,outsiders,7
"Agathion, Guloval",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion-guloval/,outsiders,12
Agathions,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/,outsiders,10 i
"Agathion, Pride Lord (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-pride-lord/,outsiders,9
"Agathion, Chelonidal",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-chelonidal/,outsiders,7
"Agathion, Muldnal",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-muldnal/,outsiders,3
"Agathion, Aequoreal (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-aequoreal/,outsiders,2
"Agathion, Avoral",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-avoral/,outsiders,9
"Agathion, Bishop",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-bishop/,outsiders,4
"Agathion, Cervapral",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-cervapral/,outsiders,5
"Agathion, Cervinal",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-cervinal/,outsiders,17
"Agathion, Cetaceal",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-cetaceal/,outsiders,15
"Agathion, Chiropteal (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-chiropteal/,outsiders,5
"Agathion, Draconal",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-draconal/,outsiders,20
"Agathion, Leonal",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-leonal/,outsiders,12
"Agathion, Procyal",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-procyal/,outsiders,8
"Agathion, Reptial",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-reptial/,outsiders,4
"Agathion, Silvanshee",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-silvanshee/,outsiders,2
"Agathion, Vulpinal",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-vulpinal/,outsiders,6
Agrawgh,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agrawgh/,outsiders,5
Ahkhat,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/ahkhat/,outsiders,4
Aicha Kandicha,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aicha-kandicha/,outsiders,7
"Ajogun, Ajun",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/ajogun-ajun/,outsiders,10
"Ajogun, Ese",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/ajogun-ese/,outsiders,5
Andrenjinyi (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/andrenjinyi-od/,outsiders,14
Anemos,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/anemos/,outsiders,18
"Angel, Elpizo",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel-elpizo/,outsiders,4
"Angel, Fallen Solar",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel-fallen-solar/,outsiders,23
"Angel, Guiding Light",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel-guiding-light/,outsiders,2
"Angel, Malakh",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel-malakh/,outsiders,9
"Angel, Newborn Astral Deva",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel-newborn-astral-deva/,outsiders,6
Angels,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/,outsiders,"15,"
"Angel, Dark (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-dark/,outsiders,23
"Angel, Astral Deva",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/astral-deva/,outsiders,14
"Angel, Balisse",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-balisse/,outsiders,8
"Angel, Balisse",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-balisse-b5/,outsiders,8
"Angel, Cassisian",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-cassisian/,outsiders,2
"Angel, Chalkydri (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-chalkydri-tohc/,outsiders,14
"Angel, Choral",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-choral-b5/,outsiders,6
"Angel, Dapsara",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-dapsara/,outsiders,4
"Angel, Empyreal (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-empyreal-tohc/,outsiders,15
"Angel, Empyrean",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-empyrean/,outsiders,20
"Angel, Iophanite",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-iophanite/,outsiders,4
"Angel, Monadic Deva",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-monadic-deva/,outsiders,12
"Angel, Monadic Deva (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-monadic-deva-tohc/,outsiders,12
"Angel, Movanic Deva",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-movanic-deva/,outsiders,10
"Angel, Movanic Deva (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-movanic-deva-tohc/,outsiders,10
"Angel, Planetar",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/planetar/,outsiders,16
"Angel, Solar",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/solar/,outsiders,23
Animal Lords (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/animal-lords-tohc/,outsiders,UNKNOWN
"Animal Lord, Cat Lord (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/animal-lords-tohc/animal-lord-cat-lord-tohc/,outsiders,15
"Animal Lord, Mouse Lord (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/animal-lords-tohc/animal-lord-mouse-lord-tohc/,outsiders,13
Animate Dream,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/animate-dream/,outsiders,8
"Animate Dream, Advanced",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/animate-dream/animate-dream-advanced/,outsiders,9
Aoandon,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aoandon/,outsiders,12
"Psychopomp, Algea",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aoandon/psychopomp-algea/,outsiders,11
Aphorite,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aphorite/,outsiders,1/2
Apkallu,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/apkallu/,outsiders,23/M
Apocalypse Horse,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/apocalypse-horse/,outsiders,25
Apocalypse Locust,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/apocalypse-locust/,outsiders,6/MR
Aravax,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aravax/,outsiders,7
"Archon, Infiltrator Hound",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/archon-infiltrator-hound/,outsiders,12
"Archon, Militant Lantern",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/archon-militant-lantern/,outsiders,4
"Archon, Pacifist Trumpet",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/archon-pacifist-trumpet/,outsiders,16
Archons,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/archon/,outsiders,IPTI
"Archon, Bastion",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/archon/archon-bastion/,outsiders,20
"Archon, Codex",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/archon/archon-codex/,outsiders,5
